time,motor_speed,sound_card_status,camera_status,temp_1,temp_2,temp_3,LO_signal,SOE_signal,SODS_signal,error_code,led_status
2024-01-18 10:18:00.467,0.0,,,,,,,,,,0.0
2024-01-18 10:18:00.939,0.0,,,,,,,,,,
2024-01-18 10:18:01.236,0.0,1.0,,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,,,,0.0
2024-01-18 10:18:01.257,0.0,1.0,,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,,,0.0
2024-01-18 10:18:01.273,,,1.0,,,,,0.0,,,
2024-01-18 10:18:01.293,,,1.0,,,,,,0.0,,
2024-01-18 10:18:01.651,,,,,,,,,0.0,,
2024-01-18 10:18:02.069,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:02.474,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:02.859,0.0,,,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:02.880,,,1.0,,,,,,,,
2024-01-18 10:18:03.106,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:03.536,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:03.871,0.0,,,,,,,,,,
2024-01-18 10:18:04.017,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:04.499,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,,0.0,,,0.0
2024-01-18 10:18:04.521,0.0,,1.0,,,,0.0,0.0,,,
2024-01-18 10:18:04.536,,,,,,,0.0,,0.0,,
2024-01-18 10:18:04.915,,,,,,,,,0.0,,
2024-01-18 10:18:05.023,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.461421428620838,0.0,0.0,0.0,,0.0
2024-01-18 10:18:05.409,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:05.791,,1.0,,0.2107803667895496,0.2552336717490107,11.662276348471664,,,,,0.0
2024-01-18 10:18:06.064,,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,,0.0,,,0.0
2024-01-18 10:18:06.085,,,1.0,,,,0.0,0.0,,,0.0
2024-01-18 10:18:06.100,,,,,,,0.0,,0.0,,
2024-01-18 10:18:06.123,0.0,,,,,,,,0.0,,
2024-01-18 10:18:06.983,0.0,,,,,,,,,,
2024-01-18 10:18:07.061,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.461421428620838,,,,,0.0
2024-01-18 10:18:07.770,0.0,,1.0,,,,,,,,0.0
2024-01-18 10:18:08.081,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.461421428620838,0.0,0.0,0.0,,0.0
2024-01-18 10:18:08.726,0.0,,,,,,,,,,
2024-01-18 10:18:09.050,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:09.426,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:09.843,0.0,,,,,,,,,,0.0
2024-01-18 10:18:09.914,,,1.0,,,,,,,,
2024-01-18 10:18:10.167,,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,,,,0.0
2024-01-18 10:18:10.185,,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,,,0.0
2024-01-18 10:18:10.202,,,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:10.225,0.0,,,,,,,0.0,0.0,,
2024-01-18 10:18:10.617,0.0,,,,,,,,0.0,,
2024-01-18 10:18:11.002,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.461421428620838,0.0,0.0,0.0,,0.0
2024-01-18 10:18:11.382,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:11.765,0.0,1.0,,0.2107803667895496,0.2552336717490107,11.662276348471664,,,,,0.0
2024-01-18 10:18:11.791,,,1.0,,,,,,,,
2024-01-18 10:18:12.069,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,,,,0.0
2024-01-18 10:18:12.090,0.0,1.0,1.0,0.2158716949634254,0.2552336717490107,11.662276348471664,0.0,,0.0,,0.0
2024-01-18 10:18:12.152,0.0,,1.0,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:12.492,,,,,,,,0.0,0.0,,
2024-01-18 10:18:12.946,,,,,,,,0.0,,,
2024-01-18 10:18:13.141,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:13.473,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:13.804,0.0,,,,,,,,,,
2024-01-18 10:18:14.127,0.0,1.0,1.0,0.2158716949634254,0.2552336717490107,11.662276348471664,,,0.0,,0.0
2024-01-18 10:18:14.148,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,,0.0,0.0,,0.0
2024-01-18 10:18:14.234,0.0,,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:14.638,,,,,,,0.0,0.0,,,
2024-01-18 10:18:14.987,,,,,,,0.0,,,,
2024-01-18 10:18:15.036,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:18:15.396,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:15.824,0.0,,1.0,0.2107803667895496,,11.662276348471664,,,,,0.0
2024-01-18 10:18:16.036,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:16.456,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:16.863,0.0,1.0,,,0.2552336717490107,,,,,,
2024-01-18 10:18:17.026,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:17.380,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:17.757,0.0,,1.0,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:18.126,0.0,1.0,,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:18.145,0.0,1.0,1.0,0.20568903861567378,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:18.508,,,1.0,,,,,,,,0.0
2024-01-18 10:18:18.864,,,1.0,,,,,,,,
2024-01-18 10:18:19.009,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,,,,0.0
2024-01-18 10:18:19.029,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,,,0.0
2024-01-18 10:18:19.047,0.0,,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:19.423,,,,,,,,0.0,0.0,,
2024-01-18 10:18:19.800,,,,,,,,,0.0,,
2024-01-18 10:18:20.017,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:20.396,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:20.758,0.0,,1.0,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:21.027,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:21.444,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:21.896,,,1.0,0.2107803667895496,,11.662276348471664,,,,,0.0
2024-01-18 10:18:22.010,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:22.447,0.0,1.0,1.0,0.2158716949634254,,11.662276348471664,,0.0,,,0.0
2024-01-18 10:18:22.466,0.0,1.0,,,,,,0.0,0.0,,
2024-01-18 10:18:22.505,,,,,0.2501471417490393,,,,0.0,,
2024-01-18 10:18:22.527,,,,,0.2501471417490393,,0.0,,,,
2024-01-18 10:18:22.901,,,,,,,0.0,,,,
2024-01-18 10:18:23.045,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:23.426,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:23.808,0.0,,1.0,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:24.193,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:24.572,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:24.948,0.0,,1.0,,,,,,,,0.0
2024-01-18 10:18:25.154,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,,,,0.0
2024-01-18 10:18:25.173,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,,,0.0
2024-01-18 10:18:25.189,0.0,,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:25.572,,,,,,,,0.0,0.0,,
2024-01-18 10:18:25.926,,,,,,,,,0.0,,
2024-01-18 10:18:26.089,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:18:26.485,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:26.857,,,1.0,,,,,,,,0.0
2024-01-18 10:18:27.056,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,,,,,0.0
2024-01-18 10:18:27.079,0.0,1.0,1.0,0.20568903861567378,0.2501471417490393,11.662276348471664,,,0.0,,0.0
2024-01-18 10:18:27.140,0.0,,1.0,,,,0.0,,0.0,,
2024-01-18 10:18:27.165,,,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:27.575,,,,,,,0.0,0.0,,,
2024-01-18 10:18:27.943,,,,,,,,0.0,,,
2024-01-18 10:18:28.018,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:18:28.409,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:28.827,0.0,,,0.2158716949634254,,11.662276348471664,,,,,
2024-01-18 10:18:28.851,,,,,,,,,,,0.0
2024-01-18 10:18:29.017,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:29.450,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:29.880,0.0,1.0,1.0,,0.2501471417490393,,,,,,
2024-01-18 10:18:29.899,,,,,,,0.0,,,,
2024-01-18 10:18:29.935,,,,,,,,0.0,,,
2024-01-18 10:18:30.012,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,
2024-01-18 10:18:30.035,0.0,1.0,1.0,0.2158716949634254,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:30.418,,,,,,,,,0.0,,0.0
2024-01-18 10:18:30.840,,,,,,,,,,,0.0
2024-01-18 10:18:31.016,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:31.364,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:31.723,0.0,,1.0,,,,,,,,0.0
2024-01-18 10:18:32.066,,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,,,0.0,,0.0
2024-01-18 10:18:32.087,,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,,0.0,0.0,,0.0
2024-01-18 10:18:32.103,,,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:32.125,0.0,,,,,,0.0,0.0,,,
2024-01-18 10:18:32.489,0.0,,,,,,0.0,,,,
2024-01-18 10:18:32.836,0.0,,,,,,,,,,
2024-01-18 10:18:33.093,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:33.464,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.461421428620838,0.0,0.0,0.0,,0.0
2024-01-18 10:18:33.829,0.0,,1.0,,,,,,,,0.0
2024-01-18 10:18:34.135,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,,,,0.0
2024-01-18 10:18:34.155,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,,,0.0
2024-01-18 10:18:34.191,0.0,,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:34.542,,,,,,,,0.0,0.0,,
2024-01-18 10:18:34.932,,,,,,,,,0.0,,
2024-01-18 10:18:35.062,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:35.482,0.0,,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:35.944,,,1.0,,,,,,,,
2024-01-18 10:18:36.030,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:36.509,0.0,1.0,1.0,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:36.909,,,,,,,,,,,0.0
2024-01-18 10:18:37.065,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:37.517,0.0,,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:38.010,,,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:38.033,,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:38.094,0.0,1.0,1.0,,,,,,,,0.0
2024-01-18 10:18:38.450,0.0,1.0,,,,,,,,,
2024-01-18 10:18:38.797,0.0,,,,,,,,,,
2024-01-18 10:18:39.076,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,,,,0.0
2024-01-18 10:18:39.094,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,,0.0,,0.0
2024-01-18 10:18:39.112,0.0,,1.0,,,,0.0,0.0,0.0,,
2024-01-18 10:18:39.472,,,,,,,,0.0,0.0,,
2024-01-18 10:18:40.002,0.0,1.0,1.0,0.20568903861567378,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:40.378,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:40.755,0.0,,,,,,,0.0,,,0.0
2024-01-18 10:18:41.248,0.0,1.0,1.0,0.20568903861567378,0.2501471417490393,11.662276348471664,0.0,,,,0.0
2024-01-18 10:18:41.267,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,,0.0,,0.0
2024-01-18 10:18:41.353,0.0,,,,,,,0.0,0.0,,
2024-01-18 10:18:41.779,,,,,,,,0.0,,,
2024-01-18 10:18:42.151,0.0,1.0,,0.2107803667895496,0.2501471417490393,11.662276348471664,,0.0,,,0.0
2024-01-18 10:18:42.172,0.0,1.0,,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,,,0.0
2024-01-18 10:18:42.188,0.0,,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:42.209,,,1.0,,,,0.0,,0.0,,
2024-01-18 10:18:42.628,,,1.0,,,,,,0.0,,
2024-01-18 10:18:43.034,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:43.392,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:43.753,,,1.0,,,,,,,,0.0
2024-01-18 10:18:44.004,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:44.387,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:18:44.727,0.0,,1.0,,,11.86313126832249,,,,,0.0
2024-01-18 10:18:45.020,0.0,1.0,1.0,,0.2501471417490393,11.662276348471664,0.0,,,,0.0
2024-01-18 10:18:45.039,0.0,1.0,1.0,,0.2501471417490393,11.662276348471664,0.0,,0.0,,0.0
2024-01-18 10:18:45.056,0.0,,1.0,,0.2501471417490393,,0.0,0.0,0.0,,
2024-01-18 10:18:45.077,,,,0.2107803667895496,,,,0.0,0.0,,
2024-01-18 10:18:45.552,,,,0.20568903861567378,,,,0.0,,,
2024-01-18 10:18:45.976,,,,0.2107803667895496,,,,,,,
2024-01-18 10:18:46.041,0.0,,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:46.060,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:46.521,0.0,1.0,,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:46.982,,1.0,,,,,,,,,
2024-01-18 10:18:47.148,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:47.503,0.0,,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:47.890,,,1.0,,,,,,,,0.0
2024-01-18 10:18:47.910,0.0,,,,,,,,,,
2024-01-18 10:18:48.023,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:18:48.444,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:48.872,0.0,1.0,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:49.017,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:49.400,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:18:49.890,,,1.0,,,,,,,,0.0
2024-01-18 10:18:50.016,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:50.372,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:50.721,0.0,,1.0,,,,0.0,0.0,0.0,,
2024-01-18 10:18:51.059,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,
2024-01-18 10:18:51.080,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:51.459,0.0,,,,,11.662276348471664,,,,,0.0
2024-01-18 10:18:51.816,,,,,,,,,,,0.0
2024-01-18 10:18:52.033,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:52.432,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:52.774,0.0,,1.0,0.2158716949634254,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:53.022,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:18:53.490,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:53.876,0.0,,,,0.2501471417490393,,,,,,
2024-01-18 10:18:54.025,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:54.478,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:54.911,0.0,1.0,,,,,,,,,
2024-01-18 10:18:55.008,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,,0.0,,,0.0
2024-01-18 10:18:55.027,0.0,,1.0,0.20568903861567378,0.2501471417490393,11.662276348471664,0.0,0.0,,,0.0
2024-01-18 10:18:55.042,0.0,,1.0,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:55.385,,,,,,,0.0,,0.0,,
2024-01-18 10:18:55.901,,,,,,,,,0.0,,
2024-01-18 10:18:56.048,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:56.483,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:18:56.906,,1.0,,,,,,,,,
2024-01-18 10:18:57.028,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,,0.0,,,0.0
2024-01-18 10:18:57.048,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,,0.0,0.0,,0.0
2024-01-18 10:18:57.159,0.0,,1.0,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:18:57.549,,,,,,,0.0,,0.0,,
2024-01-18 10:18:57.933,,,,,,,0.0,,,,
2024-01-18 10:18:58.084,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:18:58.494,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:18:58.833,0.0,,,,,,,,,,
2024-01-18 10:18:59.131,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,,,0.0,,0.0
2024-01-18 10:18:59.150,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,,0.0,0.0,,0.0
2024-01-18 10:18:59.186,0.0,,,,,,0.0,0.0,0.0,,
2024-01-18 10:18:59.571,,,,,,,0.0,0.0,,,
2024-01-18 10:18:59.972,,,,,,,0.0,,,,
2024-01-18 10:19:00.126,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:00.491,0.0,1.0,1.0,0.20568903861567378,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:19:00.860,0.0,,1.0,,,,,,,,0.0
2024-01-18 10:19:01.041,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:01.516,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:19:01.963,0.0,,,,,,,,0.0,,
2024-01-18 10:19:01.983,,,,,,,,0.0,,,
2024-01-18 10:19:02.045,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,,0.0,0.0,0.0,,0.0
2024-01-18 10:19:02.064,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:02.567,,,1.0,,,11.662276348471664,0.0,,,,0.0
2024-01-18 10:19:02.993,,,,,,11.662276348471664,,,,,
2024-01-18 10:19:03.044,,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:03.065,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:19:03.403,0.0,,,,,,0.0,0.0,0.0,,
2024-01-18 10:19:03.743,0.0,,,,,,,,,,
2024-01-18 10:19:04.047,0.0,1.0,1.0,0.20568903861567378,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:19:04.438,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:04.812,0.0,1.0,,0.2107803667895496,0.2501471417490393,,,,,,0.0
2024-01-18 10:19:04.836,,,1.0,,,,,,,,
2024-01-18 10:19:05.096,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,,,0.0,,0.0
2024-01-18 10:19:05.115,0.0,1.0,1.0,0.2158716949634254,0.2501471417490393,11.662276348471664,,0.0,0.0,,0.0
2024-01-18 10:19:05.131,0.0,,1.0,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:19:05.539,,,,,,,0.0,0.0,,,
2024-01-18 10:19:05.960,,,,,,,0.0,,,,
2024-01-18 10:19:06.176,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:06.585,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:19:06.918,0.0,,,,,,,,,,
2024-01-18 10:19:07.110,0.0,1.0,1.0,0.2158716949634254,0.2552336717490107,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:07.606,,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:19:07.629,0.0,,,,,,,,,,
2024-01-18 10:19:07.972,0.0,,,,,,,,,,
2024-01-18 10:19:08.017,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.662276348471664,0.0,0.0,0.0,,0.0
2024-01-18 10:19:08.388,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:08.749,0.0,,1.0,,,,0.0,0.0,0.0,,0.0
2024-01-18 10:19:09.136,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:09.528,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:09.891,,,1.0,,,,,,,,0.0
2024-01-18 10:19:10.030,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:10.430,0.0,1.0,1.0,0.2107803667895496,0.2552336717490107,11.86313126832249,0.0,0.0,0.0,,0.0
2024-01-18 10:19:10.765,0.0,,1.0,,,,,,,,
2024-01-18 10:19:11.034,0.0,1.0,1.0,0.2107803667895496,0.2501471417490393,11.662276348471664,0.0,0.0,0.0,,
